run_date,stage_num,stage_label,mode,workload,client_mean_mean,client_mean_std,client_p50_mean,client_p50_std,client_p95_mean,client_p95_std,client_p99_mean,client_p99_std,server_mean_mean,server_mean_std,server_p50_mean,server_p50_std,server_p95_mean,server_p95_std,server_p99_mean,server_p99_std,successful_samples_mean,error_rate_mean
2025-11-06,0,S0,concurrent,ce_batch,14.100468,,13.563,,17.913149999999998,,21.836219999999994,,12.211052,,12.039,,13.984549999999999,,15.75938,,500.0,0.0
2025-11-06,0,S0,concurrent,ce_nobatch,9.240072,,8.586500000000001,,13.479299999999995,,15.699319999999997,,6.753997999999999,,6.593999999999999,,8.305949999999996,,10.099139999999991,,500.0,0.0
2025-11-06,0,S0,concurrent,cr_batch,219.00079399999998,,218.1505,,262.86949999999996,,282.58693999999997,,12.820142,,12.517,,13.864399999999996,,21.50971,,500.0,0.0
2025-11-06,0,S0,concurrent,cr_nobatch,214.775506,,213.5985,,266.71425,,294.89089,,7.4164639999999995,,7.1235,,8.465349999999999,,16.40011999999999,,500.0,0.0
2025-11-06,0,S0,independent,ce_batch,13.830312000000001,,13.3335,,17.806099999999997,,20.482489999999995,,12.003884,,11.7665,,13.616949999999997,,17.145,,500.0,0.0
2025-11-06,0,S0,independent,ce_nobatch,8.501896,,7.933999999999999,,12.400049999999998,,15.45014,,6.652556,,6.4585,,7.737649999999999,,11.168479999999999,,500.0,0.0
2025-11-06,0,S0,independent,cr_batch,182.514594,,201.904,,251.53899999999996,,264.21410000000003,,12.605922,,12.473500000000001,,13.554699999999997,,15.112329999999993,,500.0,0.0
2025-11-06,0,S0,independent,cr_nobatch,179.70138400000002,,201.754,,247.66324999999998,,268.09943999999996,,7.3431999999999995,,7.1695,,8.235399999999998,,12.119469999999998,,500.0,0.0
2025-11-06,1,S1,concurrent,ce_batch,18.629008,,17.816499999999998,,24.17635,,28.52283,,12.123400000000002,,11.84,,14.349649999999997,,18.28307,,500.0,0.0
2025-11-06,1,S1,concurrent,ce_nobatch,13.23326,,12.507,,18.37765,,22.776589999999995,,6.5168859999999995,,6.274,,8.041649999999997,,11.079179999999997,,500.0,0.0
2025-11-06,1,S1,concurrent,cr_batch,212.19178599999998,,209.88850000000002,,255.4009,,274.69267999999994,,12.715326000000001,,12.4445,,13.79305,,21.29724,,500.0,0.0
2025-11-06,1,S1,concurrent,cr_nobatch,204.58395000000002,,204.752,,253.9838499999999,,270.30354,,7.423246,,7.1605,,8.404649999999998,,15.73305,,500.0,0.0
2025-11-06,1,S1,independent,ce_batch,18.217646,,17.466,,22.594299999999997,,28.182299999999994,,11.884704,,11.589500000000001,,13.662949999999997,,16.42619999999999,,500.0,0.0
2025-11-06,1,S1,independent,ce_nobatch,12.884701999999999,,12.192,,18.077749999999998,,24.955759999999998,,6.566714,,6.3195,,7.988749999999987,,11.994219999999993,,500.0,0.0
2025-11-06,1,S1,independent,cr_batch,181.6517,,196.68599999999998,,253.60054999999994,,279.48033999999996,,12.74084,,12.477,,14.15104999999999,,19.58111,,500.0,0.0
2025-11-06,1,S1,independent,cr_nobatch,177.051792,,194.7555,,241.83104999999998,,271.85374999999993,,7.450996,,7.157,,8.447399999999998,,15.318829999999997,,500.0,0.0
2025-11-07,1,S1,concurrent,ce_batch,18.948784,,18.195999999999998,,24.40905,,28.15484,,12.437766,,12.066,,15.00134999999999,,18.495499999999996,,500.0,0.0
2025-11-07,1,S1,concurrent,ce_nobatch,13.490011999999998,,12.68,,18.959499999999995,,22.842959999999994,,6.868755999999999,,6.652,,8.274899999999997,,12.165409999999984,,500.0,0.0
2025-11-07,1,S1,concurrent,cr_batch,212.56914400000002,,211.4755,,258.59225,,267.21608,,12.456779999999998,,12.280999999999999,,13.2625,,20.81641,,500.0,0.0
2025-11-07,1,S1,concurrent,cr_nobatch,207.263936,,206.3455,,250.01334999999997,,270.01495,,7.194016,,6.922499999999999,,8.131549999999999,,16.008809999999997,,500.0,0.0
2025-11-07,1,S1,independent,ce_batch,18.765309999999996,,18.192,,22.456799999999987,,29.006479999999993,,12.43858,,12.153500000000001,,13.864249999999993,,18.007329999999993,,500.0,0.0
2025-11-07,1,S1,independent,ce_nobatch,13.336727999999999,,12.628,,18.048099999999998,,23.795919999999995,,7.014558000000001,,6.7940000000000005,,8.239449999999998,,11.15863999999999,,500.0,0.0
2025-11-07,1,S1,independent,cr_batch,182.154356,,197.4915,,251.18199999999996,,278.83358,,12.443653999999999,,12.2965,,13.490699999999999,,16.460569999999993,,500.0,0.0
2025-11-07,1,S1,independent,cr_nobatch,177.55243200000004,,196.3125,,247.11275,,263.3237499999999,,7.146540000000001,,7.05,,8.166099999999998,,9.98782999999999,,500.0,0.0
2025-11-07,2,S2,concurrent,ce_batch,18.791379999999997,,18.029,,23.856349999999996,,29.045659999999998,,12.280617999999999,,12.1095,,13.37495,,16.081569999999985,,500.0,0.0
2025-11-07,2,S2,concurrent,ce_nobatch,13.414130000000002,,12.702,,17.692899999999995,,23.519149999999996,,6.819896000000001,,6.667,,7.810749999999999,,10.397349999999994,,500.0,0.0
2025-11-07,2,S2,concurrent,cr_batch,215.777844,,214.457,,258.4971,,276.30415,,12.53242,,12.304,,13.645199999999999,,20.674839999999996,,500.0,0.0
2025-11-07,2,S2,concurrent,cr_nobatch,206.948908,,204.5115,,258.0671,,276.74861,,7.15092,,6.987500000000001,,8.1747,,9.497429999999977,,500.0,0.0
2025-11-07,2,S2,independent,ce_batch,18.35679,,17.834,,22.309549999999994,,26.185959999999984,,12.091668,,11.9785,,12.9399,,16.02067,,500.0,0.0
2025-11-07,2,S2,independent,ce_nobatch,13.113748,,12.54,,16.643699999999992,,25.02698999999999,,6.791186,,6.675,,7.603199999999999,,8.259279999999995,,500.0,0.0
2025-11-07,2,S2,independent,cr_batch,183.333676,,202.52,,258.13615,,282.17699999999996,,12.365810000000002,,12.256,,13.260449999999999,,13.89711,,500.0,0.0
2025-11-07,2,S2,independent,cr_nobatch,177.15119799999997,,193.716,,244.74259999999998,,270.1095899999999,,7.056185999999999,,6.984500000000001,,7.770499999999999,,8.626279999999998,,500.0,0.0
2025-11-08,3,S3,concurrent,ce_batch,20.955298000000003,,19.796,,27.133249999999993,,32.042539999999995,,12.134928,,12.022,,13.1342,,14.06719,,500.0,0.0
2025-11-08,3,S3,concurrent,ce_nobatch,17.55073,,16.04,,26.3113,,32.37047,,6.687744,,6.614,,7.524099999999998,,8.166199999999998,,500.0,0.0
2025-11-08,3,S3,concurrent,cr_batch,104.09576000000001,,102.828,,125.87594999999999,,139.53501,,12.777216000000001,,12.597999999999999,,13.856449999999999,,19.08957,,500.0,0.0
2025-11-08,3,S3,concurrent,cr_nobatch,100.43101000000001,,98.3155,,123.33844999999994,,147.20481999999998,,7.394902,,7.153499999999999,,8.4325,,15.129059999999999,,500.0,0.0
2025-11-08,3,S3,independent,ce_batch,19.815078,,19.0505,,24.9291,,28.52805,,11.861822,,11.763,,12.86495,,13.733829999999998,,500.0,0.0
2025-11-08,3,S3,independent,ce_nobatch,14.677406000000001,,13.7035,,21.456499999999995,,25.997499999999995,,6.618682000000001,,6.5235,,7.48205,,8.573069999999998,,500.0,0.0
2025-11-08,3,S3,independent,cr_batch,99.29019,,103.69749999999999,,132.78184999999993,,147.61328,,12.908296,,12.631,,14.514399999999998,,20.26017,,500.0,0.0
2025-11-08,3,S3,independent,cr_nobatch,94.26791200000001,,97.001,,126.35555,,139.1396,,7.440568000000001,,7.2219999999999995,,8.55405,,11.890729999999994,,500.0,0.0
2025-11-09,3,S3,concurrent,ce_batch,19.21689,,18.2265,,24.95335,,29.717669999999995,,11.610774,,11.489,,12.64195,,13.528569999999995,,500.0,0.0
2025-11-09,3,S3,concurrent,ce_nobatch,15.877934,,13.975999999999999,,23.68039999999999,,26.88208,,6.175008,,6.0885,,6.946949999999999,,7.44512,,500.0,0.0
2025-11-09,3,S3,concurrent,cr_batch,106.632244,,104.89949999999999,,130.9931,,146.4539,,13.089322,,12.756,,14.898699999999993,,20.48246,,500.0,0.0
2025-11-09,3,S3,concurrent,cr_nobatch,103.472938,,98.98750000000001,,127.7194,,143.53243999999998,,7.580021999999999,,7.3485,,8.503449999999994,,11.782569999999987,,500.0,0.0
2025-11-09,3,S3,independent,ce_batch,17.735684000000003,,16.981,,22.292399999999994,,26.756479999999986,,11.413902,,11.245,,12.184249999999999,,13.232709999999996,,500.0,0.0
2025-11-09,3,S3,independent,ce_nobatch,12.700274000000002,,11.86,,18.642049999999998,,22.260559999999995,,6.117648,,6.0445,,6.92105,,7.853629999999999,,500.0,0.0
2025-11-09,3,S3,independent,cr_batch,100.56626999999999,,106.0245,,133.7167,,146.20513999999997,,12.606772000000001,,12.489,,13.694499999999998,,14.629359999999998,,500.0,0.0
2025-11-09,3,S3,independent,cr_nobatch,95.09882400000001,,99.911,,129.5341,,140.41108,,7.251122,,7.175,,8.136999999999999,,9.128549999999999,,500.0,0.0
2025-11-09,4,S4,concurrent,ce_batch,23.507246,,21.8015,,34.91954999999999,,45.24325999999999,,13.884975999999998,,12.756499999999999,,19.7349,,26.636009999999978,,500.0,0.0
2025-11-09,4,S4,concurrent,ce_nobatch,19.192858,,17.6965,,30.34314999999999,,42.58590999999996,,7.462724000000001,,6.8134999999999994,,11.220799999999995,,16.929709999999996,,500.0,0.0
2025-11-09,4,S4,concurrent,cr_batch,110.16736999999999,,108.97149999999999,,135.34099999999995,,148.12673999999996,,12.750350000000001,,12.5125,,13.800649999999997,,21.246879999999997,,500.0,0.0
2025-11-09,4,S4,concurrent,cr_nobatch,104.707318,,103.801,,132.78794999999997,,146.53966999999994,,7.694944,,7.307,,8.492649999999998,,15.95752,,500.0,0.0
2025-11-09,4,S4,independent,ce_batch,21.80534,,19.939999999999998,,31.98149999999999,,43.82361999999998,,13.774209999999998,,12.61,,20.04685,,29.119319999999995,,500.0,0.0
2025-11-09,4,S4,independent,ce_nobatch,15.741507999999998,,13.7345,,25.558499999999995,,31.90833999999998,,7.3804799999999995,,6.6315,,11.697449999999995,,15.727729999999989,,500.0,0.0
2025-11-09,4,S4,independent,cr_batch,101.97198,,106.76249999999999,,135.5656,,148.14766,,12.754786,,12.5975,,13.700849999999999,,17.067989999999995,,500.0,0.0
2025-11-09,4,S4,independent,cr_nobatch,96.42826800000002,,100.6705,,130.9031,,144.18126999999998,,7.378036,,7.208,,8.401899999999996,,12.049949999999994,,500.0,0.0
2025-11-11,2,S2,concurrent,ce_batch,18.737946000000004,,17.6495,,23.603149999999992,,26.723859999999988,,11.817096000000001,,11.699,,12.8637,,13.769879999999997,,500.0,0.0
2025-11-11,2,S2,concurrent,ce_nobatch,15.194234,,13.5855,,23.2365,,25.714379999999988,,6.395932000000001,,6.3365,,7.214,,7.58126,,500.0,0.0
2025-11-11,2,S2,concurrent,cr_batch,104.549138,,103.38900000000001,,125.66624999999998,,144.85957,,13.154872,,12.894,,14.18015,,18.540509999999998,,500.0,0.0
2025-11-11,2,S2,concurrent,cr_nobatch,98.18022599999999,,95.304,,125.04054999999995,,150.38440999999997,,7.817286,,7.529999999999999,,9.653299999999994,,12.905109999999999,,500.0,0.0
2025-11-11,2,S2,independent,ce_batch,18.13878,,17.217,,22.684949999999997,,27.64115,,11.985975999999999,,11.635,,12.735299999999999,,15.964089999999997,,500.0,0.0
2025-11-11,2,S2,independent,ce_nobatch,13.008492,,12.0205,,18.38134999999999,,23.605139999999995,,6.663814,,6.38,,7.365949999999998,,11.114090000000001,,500.0,0.0
2025-11-11,2,S2,independent,cr_batch,97.863522,,102.5795,,128.65345,,136.97372000000001,,13.158918000000002,,12.929,,15.348099999999997,,17.92635,,500.0,0.0
2025-11-11,2,S2,independent,cr_nobatch,93.311978,,98.776,,125.09729999999998,,138.07142999999996,,7.8180499999999995,,7.6065000000000005,,9.318199999999988,,12.531289999999995,,500.0,0.0
2025-11-11,3,S3,concurrent,ce_batch,19.731332000000002,,18.4565,,25.685449999999992,,28.542329999999996,,11.898346,,11.743500000000001,,12.973549999999998,,13.873109999999999,,500.0,0.0
2025-11-11,3,S3,concurrent,ce_nobatch,16.192842,,14.071000000000002,,24.465899999999998,,27.369919999999997,,6.482710000000001,,6.397,,7.3301,,8.630339999999999,,500.0,0.0
2025-11-11,3,S3,concurrent,cr_batch,106.17724799999999,,105.2305,,126.09324999999997,,143.12915999999998,,13.074848000000001,,12.784,,14.82775,,20.26105,,500.0,0.0
2025-11-11,3,S3,concurrent,cr_nobatch,100.520914,,99.5735,,124.07845,,138.10314,,7.770170000000001,,7.485,,8.907949999999992,,15.005609999999988,,500.0,0.0
2025-11-11,3,S3,independent,ce_batch,18.347702,,17.6635,,22.884499999999996,,26.06288,,11.823284,,11.6425,,12.716199999999995,,14.660369999999993,,500.0,0.0
2025-11-11,3,S3,independent,ce_nobatch,13.505702000000001,,12.540500000000002,,19.39909999999999,,23.689319999999995,,6.529596,,6.448,,7.396699999999998,,8.181479999999999,,500.0,0.0
2025-11-11,3,S3,independent,cr_batch,100.2075,,104.3715,,133.42249999999999,,148.03103999999996,,13.268949999999998,,12.942,,15.843399999999985,,19.07391999999999,,500.0,0.0
2025-11-11,3,S3,independent,cr_nobatch,95.514704,,100.679,,128.02175,,145.22339,,7.84001,,7.5875,,9.896849999999988,,13.042229999999996,,500.0,0.0
2025-11-11,4,S4,concurrent,ce_batch,24.443337999999997,,23.1685,,36.2733,,43.119009999999996,,14.485815999999998,,13.216000000000001,,20.766299999999994,,28.242729999999987,,500.0,0.0
2025-11-11,4,S4,concurrent,ce_nobatch,20.689610000000002,,19.0685,,34.96424999999998,,43.66986999999999,,8.116494000000001,,7.263,,13.77685,,19.5133,,500.0,0.0
2025-11-11,4,S4,concurrent,cr_batch,109.288614,,107.85650000000001,,135.2054,,150.56737999999999,,13.14648,,12.8015,,15.519349999999998,,20.097239999999992,,500.0,0.0
2025-11-11,4,S4,concurrent,cr_nobatch,102.922576,,101.759,,129.89424999999997,,141.8059,,7.619996,,7.3505,,9.032349999999994,,12.84859,,500.0,0.0
2025-11-11,4,S4,independent,ce_batch,22.44563,,20.561999999999998,,31.79774999999999,,44.337099999999985,,14.084119999999999,,12.8225,,20.20955,,24.396149999999995,,500.0,0.0
2025-11-11,4,S4,independent,ce_nobatch,16.19763,,14.3045,,27.862499999999986,,35.680009999999996,,7.736211999999999,,6.8885000000000005,,11.964449999999994,,19.718069999999987,,500.0,0.0
2025-11-11,4,S4,independent,cr_batch,100.540576,,106.02449999999999,,132.46189999999996,,142.71471,,12.887329999999999,,12.7325,,13.98015,,16.877699999999994,,500.0,0.0
2025-11-11,4,S4,independent,cr_nobatch,96.745892,,102.39250000000001,,129.85824999999997,,144.37595999999996,,7.67291,,7.4045000000000005,,9.115199999999989,,14.360069999999999,,500.0,0.0
2025-11-14,0,S0,concurrent,ce_batch,13.378216,,12.9455,,16.958849999999995,,19.579929999999997,,12.227654000000001,,12.009,,13.66955,,17.29959,,500.0,0.0
2025-11-14,0,S0,concurrent,ce_nobatch,8.431858,,7.699,,13.271099999999999,,15.662469999999988,,6.915719999999999,,6.666,,8.696999999999997,,11.809109999999999,,500.0,0.0
2025-11-14,0,S0,concurrent,cr_batch,104.70432000000001,,103.0685,,128.7903,,140.97898,,13.493334,,13.336,,14.964049999999999,,17.575549999999996,,500.0,0.0
2025-11-14,0,S0,concurrent,cr_nobatch,101.642568,,98.0435,,128.35154999999995,,143.3707,,8.221502000000001,,8.021,,9.855499999999997,,12.59884,,500.0,0.0
2025-11-14,0,S0,independent,ce_batch,13.540912,,12.909,,17.860749999999996,,22.939009999999996,,12.22634,,11.9625,,13.336449999999997,,17.13107999999999,,500.0,0.0
2025-11-14,0,S0,independent,ce_nobatch,8.210248,,7.6065000000000005,,12.646649999999998,,16.55382999999998,,6.888336000000001,,6.673,,8.0633,,11.857289999999999,,500.0,0.0
2025-11-14,0,S0,independent,cr_batch,95.51121800000001,,100.973,,127.05895000000001,,136.58004,,13.889342000000001,,13.468,,18.158149999999996,,19.696740000000002,,500.0,0.0
2025-11-14,0,S0,independent,cr_nobatch,90.517148,,95.06649999999999,,118.26389999999998,,129.20434,,8.495462,,8.1095,,12.429549999999997,,13.87657,,500.0,0.0
2025-11-14,1,S1,concurrent,ce_batch,18.372888,,17.814,,22.747799999999994,,25.07631,,12.223632,,12.034500000000001,,13.9007,,16.7638,,500.0,0.0
2025-11-14,1,S1,concurrent,ce_nobatch,12.946402,,12.381499999999999,,17.39915,,19.83475,,6.874327999999999,,6.6155,,8.575599999999998,,11.956399999999999,,500.0,0.0
2025-11-14,1,S1,concurrent,cr_batch,99.74471399999999,,99.261,,113.84759999999997,,129.99529,,13.66775,,13.46,,15.012149999999991,,18.2121,,500.0,0.0
2025-11-14,1,S1,concurrent,cr_nobatch,96.93370000000002,,95.1055,,117.31205,,139.20466,,8.322774,,8.0655,,9.833449999999988,,13.310219999999997,,500.0,0.0
2025-11-14,1,S1,independent,ce_batch,18.352019999999996,,17.6925,,23.5531,,26.3328,,12.351664000000001,,12.205,,13.695599999999994,,16.083959999999994,,500.0,0.0
2025-11-14,1,S1,independent,ce_nobatch,13.084574,,12.329,,18.091599999999996,,21.7547,,7.098952000000001,,6.904,,8.648899999999992,,12.253169999999997,,500.0,0.0
2025-11-14,1,S1,independent,cr_batch,95.33645000000001,,101.98599999999999,,121.84329999999999,,131.96840999999998,,13.686406000000002,,13.4605,,15.122549999999999,,18.3549,,500.0,0.0
2025-11-14,1,S1,independent,cr_nobatch,90.233992,,92.5445,,119.6492,,133.46825,,8.341308,,8.122,,9.992399999999995,,13.153089999999997,,500.0,0.0
2025-11-14,2,S2,concurrent,ce_batch,19.529516,,18.5885,,24.9607,,27.07027,,12.394701999999999,,12.221,,13.6727,,16.600479999999997,,500.0,0.0
2025-11-14,2,S2,concurrent,ce_nobatch,16.06437,,14.4835,,24.282949999999992,,27.812709999999996,,7.053824,,6.827,,8.203599999999998,,11.905389999999999,,500.0,0.0
2025-11-14,2,S2,concurrent,cr_batch,97.638312,,96.8495,,114.82985,,130.14702,,13.731252,,13.517,,15.3978,,18.675250000000002,,500.0,0.0
2025-11-14,2,S2,concurrent,cr_nobatch,95.176416,,94.5065,,113.00795,,126.77459999999999,,8.424366,,8.128,,12.13895,,13.33631,,500.0,0.0
2025-11-14,2,S2,independent,ce_batch,18.61425,,17.776,,24.17775,,26.88091,,12.211115999999999,,12.05,,13.3342,,16.59504,,500.0,0.0
2025-11-14,2,S2,independent,ce_nobatch,13.666086,,12.665,,21.124749999999995,,26.713029999999993,,6.99978,,6.8515,,8.129199999999999,,11.304699999999997,,500.0,0.0
2025-11-14,2,S2,independent,cr_batch,95.43094,,99.179,,122.9307,,131.50776,,13.699294000000002,,13.473500000000001,,15.356499999999997,,18.84422,,500.0,0.0
2025-11-14,2,S2,independent,cr_nobatch,91.697584,,94.66499999999999,,118.8628,,132.18423,,8.382956,,8.096499999999999,,11.272649999999985,,13.587609999999998,,500.0,0.0
2025-11-15,0,S0,concurrent,ce_batch,13.531158,,12.858,,17.7247,,21.095269999999996,,12.093358,,11.8525,,13.52235,,17.44653,,500.0,0.0
2025-11-15,0,S0,concurrent,ce_nobatch,8.282752,,7.694,,11.9091,,15.335319999999994,,6.618164,,6.5095,,7.948299999999999,,10.06814,,500.0,0.0
2025-11-15,0,S0,concurrent,cr_batch,114.826674,,112.62100000000001,,143.78474999999997,,158.65509999999998,,13.237362000000001,,12.8875,,15.1245,,20.47084,,500.0,0.0
2025-11-15,0,S0,concurrent,cr_nobatch,110.37026800000001,,107.90950000000001,,144.60964999999996,,159.76428,,7.6087299999999995,,7.4455,,8.5747,,13.758889999999997,,500.0,0.0
2025-11-15,0,S0,independent,ce_batch,13.335,,12.751999999999999,,17.187399999999986,,22.109360000000002,,11.85408,,11.690000000000001,,13.019499999999997,,14.624619999999988,,500.0,0.0
2025-11-15,0,S0,independent,ce_nobatch,8.097866,,7.492,,12.104249999999995,,14.753699999999993,,6.568634,,6.4625,,7.629049999999999,,8.44138,,500.0,0.0
2025-11-15,0,S0,independent,cr_batch,99.914338,,105.721,,132.98205,,144.15609999999998,,13.025887999999998,,12.895,,14.126949999999999,,15.316359999999992,,500.0,0.0
2025-11-15,0,S0,independent,cr_nobatch,94.98249,,100.06,,129.08625,,139.43944,,7.7185619999999995,,7.4615,,8.73925,,14.949099999999996,,500.0,0.0
2025-11-15,1,S1,concurrent,ce_batch,18.339294000000002,,17.7545,,23.36695,,25.971979999999984,,12.000110000000001,,11.894,,13.238499999999998,,15.55139,,500.0,0.0
2025-11-15,1,S1,concurrent,ce_nobatch,12.998768,,12.32,,18.05504999999999,,20.372319999999977,,6.630864,,6.5225,,7.780999999999998,,8.953149999999994,,500.0,0.0
2025-11-15,1,S1,concurrent,cr_batch,104.748312,,103.353,,127.0161,,148.2567,,13.286273999999999,,12.937999999999999,,14.6641,,21.96569,,500.0,0.0
2025-11-15,1,S1,concurrent,cr_nobatch,99.75425800000001,,97.792,,122.1657,,144.85477,,7.729154,,7.4985,,8.746999999999996,,15.059739999999996,,500.0,0.0
2025-11-15,1,S1,independent,ce_batch,17.535686000000002,,17.1355,,21.27735,,23.70068,,11.67933,,11.6225,,12.70155,,13.605459999999997,,500.0,0.0
2025-11-15,1,S1,independent,ce_nobatch,12.316253999999999,,11.907,,15.8653,,19.371209999999998,,6.470324,,6.4125,,7.391149999999996,,8.029069999999999,,500.0,0.0
2025-11-15,1,S1,independent,cr_batch,97.297248,,101.234,,129.97975,,140.36102,,12.920005999999999,,12.843,,13.889449999999998,,14.438469999999995,,500.0,0.0
2025-11-15,1,S1,independent,cr_nobatch,92.195922,,96.2465,,121.77085,,133.44635,,7.7306919999999995,,7.484,,8.68015,,15.616279999999993,,500.0,0.0
2025-11-15,2,S2,concurrent,ce_batch,17.914227999999998,,17.317500000000003,,22.333199999999998,,24.895149999999997,,11.77232,,11.6975,,12.924499999999998,,14.165229999999998,,500.0,0.0
2025-11-15,2,S2,concurrent,ce_nobatch,12.517836,,11.972000000000001,,16.88724999999999,,20.28032,,6.421216,,6.388999999999999,,7.4974,,7.940539999999999,,500.0,0.0
2025-11-15,2,S2,concurrent,cr_batch,103.046948,,101.8255,,124.60579999999999,,143.76662,,12.988541999999999,,12.7295,,14.190749999999998,,20.222949999999997,,500.0,0.0
2025-11-15,2,S2,concurrent,cr_nobatch,98.497416,,95.69900000000001,,124.53719999999991,,151.68544999999997,,7.488196,,7.3365,,8.330799999999998,,13.944259999999995,,500.0,0.0
2025-11-15,2,S2,independent,ce_batch,17.676012,,17.151,,21.34835,,26.11114,,11.74202,,11.6235,,12.881549999999999,,13.629639999999998,,500.0,0.0
2025-11-15,2,S2,independent,ce_nobatch,12.339448,,11.809,,16.695199999999996,,19.19352,,6.494868,,6.3795,,7.637449999999999,,8.485719999999995,,500.0,0.0
2025-11-15,2,S2,independent,cr_batch,97.019436,,102.163,,126.6494,,139.82528,,12.820552,,12.6345,,13.75165,,18.17923999999998,,500.0,0.0
2025-11-15,2,S2,independent,cr_nobatch,91.644708,,96.3845,,122.02044999999997,,138.04573,,7.403122,,7.2705,,8.29105,,10.432549999999997,,500.0,0.0
2025-11-15,3,S3,concurrent,ce_batch,20.277632,,19.0185,,26.39774999999999,,31.966949999999997,,12.42016,,12.0655,,13.759799999999993,,19.31121,,500.0,0.0
2025-11-15,3,S3,concurrent,ce_nobatch,16.706866,,14.84,,25.28919999999999,,28.81216,,6.780674,,6.6185,,8.118599999999999,,9.998269999999994,,500.0,0.0
2025-11-15,3,S3,concurrent,cr_batch,107.374044,,105.75999999999999,,133.5695,,157.92981999999998,,13.00084,,12.713000000000001,,14.179599999999999,,20.260499999999986,,500.0,0.0
2025-11-15,3,S3,concurrent,cr_nobatch,103.06516,,101.049,,127.83514999999998,,150.23686,,7.564304,,7.3405000000000005,,8.7881,,12.127249999999993,,500.0,0.0
2025-11-15,3,S3,independent,ce_batch,18.370494,,17.6625,,23.41725,,27.206289999999992,,11.865642,,11.701,,12.99095,,14.103449999999999,,500.0,0.0
2025-11-15,3,S3,independent,ce_nobatch,13.496114000000002,,12.597000000000001,,19.54744999999999,,24.16145,,6.568982,,6.455500000000001,,7.680299999999999,,8.93301,,500.0,0.0
2025-11-15,3,S3,independent,cr_batch,100.28353,,104.76750000000001,,135.43044999999998,,152.0314,,12.959956,,12.780999999999999,,14.088449999999998,,16.99363999999997,,500.0,0.0
2025-11-15,3,S3,independent,cr_nobatch,95.78206599999999,,98.9545,,130.50719999999998,,146.2745,,7.593682,,7.4025,,8.6025,,14.408929999999996,,500.0,0.0
2025-11-15,4,S4,concurrent,ce_batch,22.911292,,21.2515,,33.129699999999985,,47.59871999999999,,14.37733,,13.232,,20.511599999999994,,26.448499999999992,,500.0,0.0
2025-11-15,4,S4,concurrent,ce_nobatch,16.765962,,15.286999999999999,,26.588499999999993,,32.89978999999998,,8.331372,,7.483,,13.261599999999996,,18.51227999999999,,500.0,0.0
2025-11-15,4,S4,concurrent,cr_batch,111.368878,,109.4235,,135.3981,,152.50231999999997,,12.862881999999999,,12.64,,13.972899999999996,,16.835049999999995,,500.0,0.0
2025-11-15,4,S4,concurrent,cr_nobatch,105.50829399999999,,103.9245,,134.50025,,149.91357000000002,,7.329542,,7.1875,,8.190399999999999,,10.292529999999985,,500.0,0.0
2025-11-15,4,S4,independent,ce_batch,22.523708,,20.439500000000002,,32.351949999999995,,42.55118999999999,,14.443389999999999,,13.280000000000001,,20.93884999999999,,25.91986999999999,,500.0,0.0
2025-11-15,4,S4,independent,ce_nobatch,16.141744,,14.381,,26.092899999999997,,34.58577,,8.09308,,7.239000000000001,,13.528299999999994,,17.91944,,500.0,0.0
2025-11-15,4,S4,independent,cr_batch,101.967506,,106.86,,135.0453,,143.01937999999998,,12.953986,,12.661999999999999,,14.16695,,20.594579999999997,,500.0,0.0
2025-11-15,4,S4,independent,cr_nobatch,96.915378,,102.43350000000001,,130.2496,,141.31423999999998,,7.229443999999999,,7.156499999999999,,8.0892,,8.50767,,500.0,0.0
